SITE_ID,Approach,Canopy_L1,dLevelsAminusB,tower_order,pair_span,n,prop_positive_FG,prop_cross_grad_flagged,median_FG,median_abs_FG
KONZ,WP,AA,4_2,A above B,2,5247,0.49056603773584906,0,-0.008336126961354436,0.026480338725528813
WREF,MBR,AA,8_4,A above B,4,473,0.4904862579281184,0,-2.1661202758436606e-4,0.005832728097436469
TEAK,WP,AW,5_2,A above B,3,1032,0.49031007751937983,0,-0.002160886569021055,0.014767905006675526
CPER,AE,AA,3_2,A above B,1,298,0.4899328859060403,0,-0.010766556950905847,0.06535139566036897
DCFS,WP,AA,3_2,A above B,1,243,0.4897119341563786,0,-0.013493176891079895,0.04165628670260245
SERC,WP,AW,5_4,A above B,1,290,0.4896551724137931,0,-0.033754795436989664,0.21350228963832268
NOGP,WP,AA,4_2,A above B,2,2662,0.4894815927873779,0,-0.004795047876082326,0.02123980784338302
SJER,AE,AW,5_1,A above B,4,2607,0.48945147679324896,0,-5.995634285910032e-4,0.009355809840736397
OAES,WP,AA,3_1,A above B,2,3633,0.48940269749518306,0,-0.005997467893343779,0.037509525202096876
SJER,WP,AW,6_1,A above B,5,1175,0.48936170212765956,0,-0.0018424441493768112,0.010847504128723536
SJER,WP,AA,5_4,A above B,1,329,0.48936170212765956,0,-0.045603700701683896,0.3121166562922286
KONA,WP,AA,4_2,A above B,2,5639,0.48927114736655436,0,-0.005102690577432878,0.021965889261188944
SOAP,WP,AA,6_5,A above B,1,186,0.489247311827957,0,-0.01811084798809654,0.08575048526113156
HARV,WP,AW,6_4,A above B,2,644,0.4891304347826087,0,-0.021685794652408955,0.0605824183008413
KONZ,AE,AA,4_2,A above B,2,5252,0.48876618431073876,0,-0.004400064476872669,0.014938206211514458
SCBI,WP,AW,5_2,A above B,3,2857,0.4886244312215611,0,-0.00778382625381394,0.025572277857133445
SCBI,AE,AW,5_2,A above B,3,2852,0.4884291725105189,0,-7.461212238038634e-5,2.185742116222315e-4
KONA,AE,AA,4_2,A above B,2,5647,0.48822383566495486,0,-0.001974445228886479,0.01142214710006692
ORNL,WP,AA,6_5,A above B,1,211,0.4881516587677725,0,-0.03883341407675681,0.25362830478270193
SOAP,WP,AA,6_4,A above B,2,1607,0.4878655880522713,0,-0.012044977519914943,0.06934350276535707
SJER,WP,AW,5_1,A above B,4,2600,0.4876923076923077,0,-0.0023246356355649746,0.014420511957181322
DELA,WP,AA,5_4,A above B,1,365,0.4876712328767123,0,-0.07388281193270736,0.41348171348161417
HARV,WP,AW,5_3,A above B,2,357,0.48739495798319327,0,-0.01843019456242423,0.047755645920629516
SJER,AE,AW,5_3,A above B,2,1892,0.48731501057082455,0,-7.282302453723805e-4,0.013492774258170902
LAJA,AE,AA,4_3,A above B,1,113,0.48672566371681414,0,-0.0056662630762036375,0.03321960702685909
CPER,WP,AA,3_2,A above B,1,298,0.4865771812080537,0,-0.018479577362722256,0.09827730764822278
KONA,AE,AW,3_1,A above B,2,5562,0.48651564185544766,0,-0.0038178499208252293,0.020161181013888474
KONA,WP,AW,3_1,A above B,2,5595,0.48650580875781946,0,-0.004217741223741656,0.01669374240044579
MLBS,WP,AA,6_5,A above B,1,148,0.4864864864864865,0,-0.108167833381975,0.30745028295430077
BONA,AE,AA,4_3,A above B,1,37,0.4864864864864865,0,-0.0020053982631015274,0.006395456170641427
MLBS,AE,AA,6_5,A above B,1,146,0.4863013698630137,0,-5.871059284384376e-4,0.0015460624465207429
SOAP,AE,AA,6_4,A above B,2,1604,0.486284289276808,0,-5.176027781864739e-5,2.7591693258387234e-4
DSNY,WP,AA,3_1,A above B,2,3671,0.4862435303731953,0,-0.005553740693545939,0.039697885653476005
BLAN,WP,AW,4_2,A above B,2,2591,0.48591277499035124,0,-0.005951964326947194,0.030924687696543152
LENO,WP,AA,6_4,A above B,2,990,0.4858585858585859,0,-0.04318856785791144,0.19819640816149636
BLAN,AE,AW,4_2,A above B,2,2592,0.4853395061728395,0,-1.738933180408016e-4,9.338784189078408e-4
LENO,AE,AA,6_4,A above B,2,989,0.48533872598584427,0,-1.7320565344144554e-4,7.399556175077251e-4
SJER,WP,AW,4_3,A above B,1,305,0.4852459016393443,0,-0.011493949424617752,0.061630324440363544
WREF,AE,AA,7_5,A above B,2,237,0.48523206751054854,0,-6.73139892124867e-5,1.951639293637037e-4
DSNY,AE,AA,3_1,A above B,2,3935,0.48513341804320204,0,-0.0043251030151709915,0.03880773580567795
STER,WP,AA,4_2,A above B,2,3382,0.48492016558249557,0,-0.006185751092390734,0.0304890675986962
ABBY,MBR,AA,5_4,A above B,1,33,0.48484848484848486,0,-7.080412583626564e-4,0.012076899695457187
KONZ,AE,AA,3_2,A above B,1,520,0.4846153846153846,0,-0.012084446704912804,0.035327267459720625
SJER,WP,AW,5_3,A above B,2,1899,0.48446550816219064,0,-0.0087029325209483609,0.05998583399288436
DELA,AE,AA,6_5,A above B,1,254,0.484251968503937,0,-2.546694111772483e-4,0.001363128341049756
SOAP,AE,AA,5_4,A above B,1,217,0.4838709677419355,0,-2.069525139734227e-4,0.0011665352547948998
STER,AE,AA,4_2,A above B,2,3375,0.48385185185185187,0,-0.00333854356420273,0.01814274385310076
TALL,AE,AW,4_1,A above B,3,833,0.4837935174069628,0,-9.785379054694639e-5,0.0014968452441313995
STER,WP,AA,3_2,A above B,1,399,0.48370927318295737,0,-0.010921999372775246,0.04811137061366442
RMNP,AE,AW,4_2,A above B,2,385,0.4831168831168831,0,-1.24332510212673e-4,4.538043399463828e-4
RMNP,WP,AW,4_2,A above B,2,383,0.4830287206266319,0,-0.008108882196404453,0.031779500316987334
TALL,WP,AW,4_1,A above B,3,816,0.48284313725490197,0,-0.0024807844096070043,0.008859675430799078
RMNP,MBR,AW,3_2,A above B,1,58,0.4827586206896552,0,-4.889611783159936e-4,0.005733156001237015
NOGP,MBR,AA,2_1,A above B,1,628,0.482484076433121,0,-3.850270949147381e-4,0.006381673795265981
ABBY,AE,AA,5_4,A above B,1,85,0.4823529411764706,0,-1.813964545354841e-4,6.066983998693297e-4
ABBY,WP,AA,5_4,A above B,1,85,0.4823529411764706,0,-0.020901026341515756,0.062216244755887835
WREF,MBR,AA,7_5,A above B,2,141,0.48226950354609927,0,-7.447508411148384e-4,0.010646694211833558
OSBS,MBR,AW,6_2,A above B,4,1518,0.48221343873517786,0,-0.0010450931583656474,0.011946705296404549
SJER,WP,AW,4_1,A above B,3,4172,0.48178331735378715,0,-0.0026495890275938724,0.018221386993477133
KONZ,WP,AA,3_2,A above B,1,519,0.4816955684007707,0,-0.014507416287784713,0.04490754492197839
SCBI,AE,AA,6_4,A above B,2,1279,0.48162627052384677,0,-1.2891312944401687e-4,3.588151286352351e-4
NOGP,WP,AA,3_2,A above B,1,430,0.4813953488372093,0,-0.00972214475568594,0.041235932637557725
DSNY,WP,AA,4_1,A above B,3,1623,0.48120764017252005,0,-0.00368823197908732,0.021889751760461536
SJER,AE,AW,4_1,A above B,3,4304,0.4811802973977695,0,-8.573891476843364e-4,0.012689663795569251
GUAN,MBR,AA,5_3,A above B,2,1273,0.4807541241162608,0,-0.001355642701491225,0.020550227428066416
ORNL,WP,AW,5_2,A above B,3,3127,0.48065238247521586,0,-0.005949737934490501,0.026456823643506443
TEAK,MBR,AW,4_2,A above B,2,516,0.4806201550387597,0,-6.867840081809303e-5,0.003321635901127255
ORNL,AE,AA,5_4,A above B,1,200,0.48,0,-1.840268237795971e-4,9.135948406131279e-4
GUAN,MBR,AW,5_2,A above B,3,1644,0.47992700729927007,0,-0.0010051916400302605,0.013343032482639627
DSNY,AE,AA,4_1,A above B,3,1617,0.47990105132962274,0,-0.0019382650463740435,0.015852546013981457
JORN,MBR,AA,4_2,A above B,2,1093,0.4794144556267155,0,-3.670772932035983e-4,0.003548919172151183
ORNL,AE,AW,5_2,A above B,3,3167,0.4790022102936533,0,-6.800938128547626e-5,2.996230546042343e-4
JERC,AE,AA,6_3,A above B,3,3197,0.47888645605254926,0,-9.221712471485791e-5,0.0014610948321677761
CLBJ,WP,AW,4_1,A above B,3,3993,0.47883796644127224,0,-0.005042703945160203,0.022480143951342364
SCBI,AE,AA,5_4,A above B,1,165,0.47878787878787876,0,-6.640191769728873e-4,0.0015348714347399126
SCBI,WP,AW,5_3,A above B,2,1195,0.4786610878661088,0,-0.02606507880492302,0.07286899233781217
OSBS,AE,AA,6_3,A above B,3,2835,0.4786596119929453,0,-6.47017869406608e-5,2.632151808101293e-4
CLBJ,AE,AW,4_1,A above B,3,4010,0.47855361596009977,0,-2.8815392148670755e-4,0.0025114748529704465
DEJU,AE,AA,5_4,A above B,1,23,0.4782608695652174,0,-7.854446328340776e-5,0.001163617770354299
ORNL,AE,AA,6_4,A above B,2,1443,0.4781704781704782,0,-1.1949858288738529e-4,4.446688029282577e-4
JERC,WP,AA,6_3,A above B,3,3198,0.4781113195747342,0,-0.013440398340984663,0.04199377091935874
SJER,AE,AW,4_3,A above B,1,310,0.4774193548387097,0,-0.0010604403820646824,0.013149299350554054
SCBI,WP,AA,6_4,A above B,2,1280,0.47734375,0,-0.04014533755118471,0.11351753070228775
TEAK,WP,AW,4_2,A above B,2,702,0.4772079772079772,0,-0.002301559212514455,0.011786326479631279
NOGP,WP,AA,4_3,A above B,1,520,0.47692307692307695,0,-0.014415566041865347,0.04886583844008599
NOGP,AE,AA,3_2,A above B,1,432,0.47685185185185186,0,-0.008605745148540714,0.03449926128058859
OSBS,WP,AA,6_3,A above B,3,2834,0.47671136203246295,0,-0.011114403967812266,0.04051670560388372
WREF,MBR,AW,7_2,A above B,5,428,0.4766355140186916,0,-5.595285094307926e-4,0.005485579815586806
DELA,AE,AA,5_4,A above B,1,449,0.4766146993318486,0,-3.848755947311344e-4,0.0016592157357483036
STER,AE,AA,3_2,A above B,1,403,0.47642679900744417,0,-0.008472396952200015,0.03393744239739343
DEJU,WP,AA,5_4,A above B,1,21,0.47619047619047616,0,-0.009299945174289986,0.06148702701652517
MOAB,AE,AA,4_3,A above B,1,292,0.476027397260274,0,-0.0026486909549064365,0.019512572447437832
NOGP,AE,AA,4_3,A above B,1,517,0.4758220502901354,0,-0.00510146881703313,0.018262785174302396
KONA,AE,AW,2_1,A above B,1,351,0.4757834757834758,0,-0.016515275880688622,0.06262240929799373
GUAN,WP,AA,4_3,A above B,1,246,0.47560975609756095,0,-0.033175385847782735,0.1316169666207751
GUAN,MBR,AW,4_2,A above B,2,1106,0.4755877034358047,0,-8.251868029746949e-4,0.017830420623594013
ORNL,WP,AA,6_4,A above B,2,1451,0.4755341144038594,0,-0.025979178180360246,0.10556653960649581
NIWO,AE,AA,3_2,A above B,1,61,0.47540983606557374,0,-0.007055430813225044,0.02200254155325445
TEAK,AE,AW,4_2,A above B,2,699,0.474964234620887,0,-1.0776392172800534e-4,4.922068827198498e-4
SCBI,AE,AW,5_3,A above B,2,1196,0.47491638795986624,0,-1.408536083047215e-4,3.726100824813671e-4
ORNL,WP,AA,5_4,A above B,1,198,0.47474747474747475,0,-0.037659724511463835,0.1538663357695422
BART,AE,AW,4_3,A above B,1,371,0.4743935309973046,0,-3.8660368816716926e-4,0.0012055292844272655
UKFS,AE,AW,4_3,A above B,1,357,0.4733893557422969,0,-2.925258548919581e-4,0.00317230123815284
CPER,WP,AA,4_2,A above B,2,2620,0.4732824427480916,0,-0.008717503125161449,0.03822350132582571
UKFS,MBR,AW,6_1,A above B,5,1963,0.47325522159959243,0,-8.575272456928355e-4,0.007129209044760194
SOAP,AE,AA,3_2,A above B,1,224,0.4732142857142857,0,-3.1779589507258533e-4,0.0010276999724276215
SOAP,AE,AA,6_5,A above B,1,184,0.47282608695652173,0,-9.530636879246065e-5,3.3221886651694767e-4
OSBS,MBR,AW,5_2,A above B,3,873,0.47193585337915234,0,-0.001175838150559519,0.012524301477782678
BART,WP,AW,4_3,A above B,1,371,0.4716981132075472,0,-0.025988590008872405,0.08665653377883582
MLBS,AE,AW,6_3,A above B,3,2378,0.4714045416316232,0,-1.6536164234527402e-4,4.2546588048185017e-4
MLBS,AE,AW,5_3,A above B,2,796,0.47110552763819097,0,-2.1674562423661808e-4,5.500909907537769e-4
GUAN,AE,AA,4_3,A above B,1,242,0.47107438016528924,0,-6.592776946410446e-4,0.007744238292135355
GUAN,WP,AA,5_3,A above B,2,1430,0.4706293706293706,0,-0.017556012614845025,0.083848805612414
UNDE,WP,AW,4_3,A above B,1,68,0.47058823529411764,0,-0.0252546678695112,0.04374143865534329
BONA,WP,AA,3_2,A above B,1,34,0.47058823529411764,0,-0.01553284785109256,0.043421910059357374
JERC,AE,AA,6_4,A above B,2,2227,0.47013920071845533,0,-1.3045037051791962e-4,0.0013500767266298095
GUAN,AE,AA,5_3,A above B,2,1432,0.46997206703910616,0,-2.3551608500673387e-4,0.0030104416721229376
MLBS,WP,AW,5_3,A above B,2,794,0.46977329974811083,0,-0.025927692655032898,0.06537778558378757
CPER,AE,AA,4_2,A above B,2,2604,0.4696620583717358,0,-0.004086881214788035,0.019681907300609463
SERC,AE,AW,5_4,A above B,1,296,0.46959459459459457,0,-3.4660685783539653e-4,0.0013260196290160158
MLBS,WP,AW,6_3,A above B,3,2358,0.46904156064461405,0,-0.023146631267628753,0.05942146956477456
GUAN,AE,AW,4_2,A above B,2,1301,0.46887009992313605,0,-5.81480941893022e-4,0.006289890212770067
NIWO,WP,AA,3_2,A above B,1,64,0.46875,0,-0.011040920634131302,0.03111153833588553
SOAP,AE,AA,4_2,A above B,2,1626,0.46863468634686345,0,-1.091549129765946e-4,4.763420064851637e-4
KONA,WP,AW,2_1,A above B,1,333,0.46846846846846846,0,-0.00835625118724976,0.033048873910687025
TALL,AE,AA,4_3,A above B,1,139,0.4676258992805755,0,-3.92642713077291e-4,0.0027775686640118314
JERC,WP,AA,6_4,A above B,2,2235,0.46756152125279643,0,-0.024420008418390392,0.07037526385127599
CLBJ,AE,AA,5_3,A above B,2,3935,0.4673443456162643,0,-5.030004174530403e-4,0.003906277400009186
STER,WP,AA,4_1,A above B,3,1098,0.4672131147540984,0,-0.0035647094063746988,0.013775565403345225
CLBJ,WP,AA,5_3,A above B,2,3946,0.46705524581855046,0,-0.04494309438358907,0.16897284062352147
PUUM,MBR,AA,6_4,A above B,2,613,0.466557911908646,0,-0.0011892150524092167,0.008834073147025863
GUAN,WP,AW,4_2,A above B,2,1309,0.4660045836516425,0,-0.014446569155875572,0.07470792733845216
STER,AE,AA,4_1,A above B,3,1086,0.46593001841620624,0,-0.003757321060364284,0.014906901856233716
UKFS,WP,AW,4_3,A above B,1,352,0.4659090909090909,0,-0.013355899826455566,0.05162232360660783
CPER,WP,AA,4_3,A above B,1,322,0.4658385093167702,0,-0.021859070182203233,0.08040772871773581
KONZ,WP,AA,3_1,A above B,2,5307,0.46542302619182213,0,-0.006569781143276398,0.017364490109748682
SOAP,WP,AA,4_2,A above B,2,1603,0.46537741734248284,0,-0.011263309963033067,0.04393130421650631
BONA,MBR,AW,5_1,A above B,4,970,0.46494845360824744,0,-1.7630956789656577e-4,0.0015880348670833236
SOAP,WP,AA,5_4,A above B,1,211,0.46445497630331756,0,-0.058500193255795016,0.21878295398350475
BART,AE,AA,6_4,A above B,2,724,0.46408839779005523,0,-1.0526668144533551e-4,2.5203062304814594e-4
KONZ,AE,AA,3_1,A above B,2,5415,0.46371191135734074,0,-0.009728485511299435,0.02574667794644375
MLBS,WP,AA,6_4,A above B,2,1085,0.46359447004608295,0,-0.051540469678376576,0.12637793108400452
WOOD,WP,AA,3_2,A above B,1,531,0.4632768361581921,0,-0.015901446897409684,0.042159810615713715
MLBS,AE,AA,6_4,A above B,2,1097,0.463081130355515,0,-2.9718277529319835e-4,6.926916536830069e-4
RMNP,AE,AW,3_1,A above B,2,672,0.46279761904761907,0,-2.2140553327310947e-4,4.906991562515354e-4
ORNL,WP,AW,5_3,A above B,2,1061,0.46277097078228085,0,-0.016465749995778683,0.05722302741883776
JERC,AE,AA,6_5,A above B,1,255,0.4627450980392157,0,-2.0312718106685175e-4,0.0018843318614986393
CLBJ,MBR,AW,4_1,A above B,3,3962,0.4623927309439677,0,-0.001145049148989493,0.01063324733462304
MOAB,WP,AA,4_3,A above B,1,292,0.4623287671232877,0,-0.01424873311744267,0.05590640385966775
STEI,AE,AA,6_4,A above B,2,1316,0.46200607902735563,0,-1.6241494413133384e-4,3.9893938877771397e-4
UNDE,AE,AW,4_3,A above B,1,65,0.46153846153846156,0,-3.190688470999678e-4,0.002605130765724745
SJER,AE,AW,4_2,A above B,2,1563,0.46129238643634035,0,-0.0014742034537852623,0.011187144468767458
ORNL,AE,AW,5_3,A above B,2,1071,0.4612511671335201,0,-1.4216009236096212e-4,4.2076109388477075e-4
LENO,AE,AA,6_5,A above B,1,347,0.4610951008645533,0,-6.172543727019435e-4,0.0019183656172011754
YELL,WP,AW,5_2,A above B,3,616,0.461038961038961,0,-0.005142975926870414,0.011677176352850455
RMNP,WP,AW,3_1,A above B,2,664,0.4608433734939759,0,-0.003372865534397103,0.007828925899866623
DCFS,MBR,AW,2_1,A above B,1,554,0.4602888086642599,0,-5.104586538898304e-4,0.004833342142822815
BART,WP,AA,6_4,A above B,2,724,0.4599447513812155,0,-0.021390910193688824,0.053249133088719244
CPER,AE,AA,4_3,A above B,1,324,0.45987654320987653,0,-0.007570541115544718,0.032325172242948355
ABBY,MBR,AA,5_3,A above B,2,198,0.4595959595959596,0,-0.0017583955467775029,0.00877738608011357
LENO,WP,AA,6_5,A above B,1,344,0.45930232558139533,0,-0.2064489090964393,0.5773060660871825
SJER,WP,AW,4_2,A above B,2,1511,0.45929847782925215,0,-0.0061194950311334,0.029051496422350387
JERC,WP,AA,6_5,A above B,1,253,0.45849802371541504,0,-0.036304547214237974,0.10882299320184496
HARV,MBR,AA,6_5,A above B,1,59,0.4576271186440678,0,-7.664043743365491e-4,0.005587438904880796
ONAQ,MBR,AA,3_2,A above B,1,129,0.4573643410852713,0,-4.6852488423042727e-4,0.0026373378058480762
HARV,WP,AW,5_4,A above B,1,35,0.45714285714285713,0,-0.03455169873343209,0.08377143323170114
STEI,WP,AA,6_4,A above B,2,1302,0.45698924731182794,0,-0.02382556027796201,0.054483784284736304
SCBI,WP,AW,4_2,A above B,2,1111,0.45634563456345634,0,-0.009787621604038935,0.023487900207431325
YELL,AE,AW,5_2,A above B,3,616,0.45616883116883117,0,-1.0685205948164453e-4,2.3396270234747447e-4
BLAN,AE,AW,4_1,A above B,3,985,0.4558375634517767,0,-1.7923284877553532e-4,9.729773933525299e-4
MOAB,MBR,AA,4_2,A above B,2,1584,0.45580808080808083,0,-5.826271373222717e-4,0.004486268314244464
WOOD,AE,AA,3_2,A above B,1,530,0.4547169811320755,0,-0.014461919553066745,0.03323504457505971
SCBI,AE,AW,4_2,A above B,2,1126,0.4547069271758437,0,-1.1553980389326159e-4,2.5233073597382896e-4
TOOL,WP,AA,3_2,A above B,1,11,0.45454545454545453,0,-0.005807216347248713,0.025731762879846135
STEI,AE,AA,6_5,A above B,1,494,0.4534412955465587,0,-2.448337157685737e-4,6.338772021615845e-4
CPER,AE,AA,3_1,A above B,2,2541,0.45297127115308933,0,-0.008468340344337804,0.033014726112143275
BONA,MBR,AA,5_2,A above B,3,429,0.4522144522144522,0,-3.8111596575469135e-4,0.003655406050393056
JERC,MBR,AW,6_2,A above B,4,1759,0.45139283683911313,0,-0.0010347477937279635,0.008249226618771076
BART,AE,AA,5_4,A above B,1,113,0.45132743362831856,0,-2.9539788170156726e-4,5.608455736671621e-4
BART,WP,AA,5_4,A above B,1,113,0.45132743362831856,0,-0.03475583194951191,0.07545690888109927
GRSM,MBR,AW,6_3,A above B,3,1343,0.45122859270290394,0,-0.002343643372046315,0.010216971407065475
NOGP,AE,AA,3_1,A above B,2,2877,0.45116440736878693,0,-0.007731178649145299,0.024288188954022544
SRER,MBR,AA,4_3,A above B,1,142,0.4507042253521127,0,-9.91644461244795e-4,0.004134248180206897
CPER,WP,AA,3_1,A above B,2,2565,0.450682261208577,0,-0.006185159029487082,0.022274142245037577
BART,WP,AW,6_3,A above B,3,1417,0.4502470007057163,0,-0.016177702630715007,0.041323801211729384
STEI,WP,AW,6_3,A above B,3,2892,0.45020746887966806,0,-0.015105478663783607,0.03505245778357258
ABBY,MBR,AW,4_2,A above B,2,160,0.45,0,-0.001057358773488553,0.0069565073546484345
RMNP,WP,AW,3_2,A above B,1,80,0.45,0,-0.01266057149548862,0.03076897144974794
STEI,WP,AA,6_5,A above B,1,494,0.4493927125506073,0,-0.04258630576885815,0.1010678197608635
STEI,AE,AW,6_3,A above B,3,2882,0.4493407356002776,0,-1.3263190507915653e-4,3.1440500883957775e-4
BART,AE,AW,6_3,A above B,3,1420,0.44929577464788734,0,-9.258683930597931e-5,2.1676661594176235e-4
TALL,AE,AA,5_3,A above B,2,913,0.44906900328587074,0,-3.672010582190963e-4,0.0035785015324500346
NOGP,WP,AA,3_1,A above B,2,2873,0.44865993734772014,0,-0.005590776863750484,0.016964317627840543
CLBJ,WP,AW,3_2,A above B,1,665,0.4481203007518797,0,-0.017994709409302992,0.06018137266810272
WREF,WP,AA,7_4,A above B,3,395,0.4481012658227848,0,-0.01692457487182629,0.04062089818111424
SCBI,AE,AW,4_3,A above B,1,161,0.4472049689440994,0,-2.6064357015438976e-4,6.981811470263786e-4
SCBI,WP,AW,4_3,A above B,1,161,0.4472049689440994,0,-0.04207575875822487,0.10683511901326614
OSBS,WP,AW,6_2,A above B,4,1526,0.44692005242463956,0,-0.005798161519529018,0.016832532729786687
KONA,AE,AA,4_3,A above B,1,692,0.44653179190751446,0,-0.006643183692653393,0.019259180589372656
BLAN,WP,AW,4_1,A above B,3,999,0.44644644644644643,0,-0.0030879235199992813,0.016378867215532073
KONZ,AE,AA,4_3,A above B,1,552,0.44565217391304346,0,-0.011069961746970815,0.02326763907169984
WREF,AE,AA,5_4,A above B,1,101,0.44554455445544555,0,-3.1696463942976086e-4,6.606662848183854e-4
CLBJ,AE,AW,3_2,A above B,1,663,0.444947209653092,0,-7.608021359621136e-4,0.005046643300702698
OSBS,AE,AW,6_2,A above B,4,1518,0.44466403162055335,0,-7.482855415990057e-5,2.161745403453026e-4
WREF,AE,AA,7_4,A above B,3,405,0.4444444444444444,0,-6.618019446821714e-5,1.6142001347867438e-4
TALL,WP,AA,5_3,A above B,2,917,0.44383860414394766,0,-0.04744666506657515,0.11108105819549104
UKFS,AE,AA,5_4,A above B,1,338,0.4437869822485207,0,-7.614363736383792e-4,0.0045267617182431965
TEAK,MBR,AW,6_2,A above B,4,469,0.44349680170575695,0,-1.8974370644675616e-4,0.0036367476641041107
KONZ,WP,AA,4_3,A above B,1,537,0.44320297951582865,0,-0.030913928025809563,0.0638274558850349
CPER,WP,AA,2_1,A above B,1,483,0.44306418219461696,0,-0.012029972442694187,0.04503394593539441
KONA,WP,AA,4_3,A above B,1,689,0.4412191582002903,0,-0.02433329524642226,0.05349372893831287
WOOD,WP,AA,3_1,A above B,2,2816,0.44105113636363635,0,-0.005873775476257336,0.014314359327633024
UNDE,WP,AA,6_5,A above B,1,338,0.4408284023668639,0,-0.046498317363960345,0.08978213297611215
UNDE,AE,AA,6_5,A above B,1,336,0.44047619047619047,0,-3.767597530385977e-4,0.0024076791681135715
CLBJ,WP,AW,4_2,A above B,2,3292,0.4404617253948967,0,-0.024235682609723724,0.07072226960517018
JORN,MBR,AA,2_1,A above B,1,200,0.44,0,-8.12098851006504e-4,0.0036492643132660114
GRSM,MBR,AA,6_5,A above B,1,25,0.44,0,-0.0020777173322106064,0.01657548131080659
SERC,MBR,AW,6_1,A above B,5,4961,0.439629107034872,0,-5.97404189298828e-4,0.0038620437295981387
DCFS,WP,AW,4_1,A above B,3,1140,0.4394736842105263,0,-0.004646947031942676,0.011249691401435257
CLBJ,AE,AW,4_2,A above B,2,3349,0.43923559271424306,0,-5.685056878288507e-4,0.0037666352789229233
GUAN,AE,AA,5_4,A above B,1,246,0.43902439024390244,0,-7.82385643038266e-4,0.004956980149366881
WOOD,AE,AA,3_1,A above B,2,2917,0.4388069934864587,0,-0.009165539045949005,0.022722158004302002
SERC,AE,AA,6_5,A above B,1,310,0.43870967741935485,0,-1.3846339305861e-4,3.2745615803413065e-4
BLAN,WP,AA,4_3,A above B,1,212,0.4386792452830189,0,-0.017615613050601817,0.0673542556998181
PUUM,AE,AA,5_4,A above B,1,114,0.43859649122807015,0,-0.0061099267653529155,0.021351165238953865
OSBS,MBR,AW,4_2,A above B,2,963,0.43821391484942884,0,-0.0015058176732413,0.010442117424479461
JERC,WP,AW,6_2,A above B,4,2168,0.4381918819188192,0,-0.009033620097399596,0.021943425078011794
KONZ,WP,AA,4_1,A above B,3,849,0.4381625441696113,0,-0.005306975810494741,0.011882902156880116
DCFS,AE,AW,4_1,A above B,3,1147,0.43766346992153443,0,-0.0050700574941428414,0.012679470260621115
OAES,WP,AA,3_2,A above B,1,409,0.43765281173594134,0,-0.04456828620114686,0.11244345211586966
WREF,AE,AA,6_5,A above B,1,32,0.4375,0,-9.679006339962454e-5,2.3946246367218864e-4
WREF,MBR,AA,5_4,A above B,1,16,0.4375,0,-0.002120834876321209,0.003559842834648395
JERC,AE,AW,6_2,A above B,4,2168,0.43726937269372695,0,-1.1269316981508363e-4,8.362333881457085e-4
SERC,MBR,AW,5_1,A above B,4,5760,0.4371527777777778,0,-6.507315530448723e-4,0.004117093551418535
OAES,AE,AA,3_2,A above B,1,405,0.43703703703703706,0,-0.03664692124822615,0.08922962447009974
CLBJ,WP,AA,5_4,A above B,1,746,0.43699731903485256,0,-0.11771745609522437,0.2701002393748601
TREE,AE,AW,6_3,A above B,3,3323,0.43695455913331327,0,-8.086543318525963e-5,1.9036221248204858e-4
TREE,WP,AW,6_3,A above B,3,3307,0.43634714242515876,0,-0.01312682557019676,0.027966954516789492
HARV,WP,AW,6_2,A above B,4,702,0.4358974358974359,0,-0.009661651625008255,0.020272973301502732
CPER,AE,AA,4_1,A above B,3,585,0.4358974358974359,0,-0.003886321224288038,0.016325331610220872
KONZ,AE,AA,4_1,A above B,3,847,0.43565525383707204,0,-0.0050614917439568505,0.01205507657370624
UNDE,AE,AA,5_4,A above B,1,225,0.43555555555555553,0,-0.0014055395395808764,0.009966971918854036
TEAK,MBR,AW,3_2,A above B,1,186,0.43548387096774194,0,-1.48603367363511e-4,0.0014105497045268744
UKFS,WP,AA,5_4,A above B,1,331,0.4350453172205438,0,-0.08022227010851987,0.18656657754278957
PUUM,WP,AA,6_4,A above B,2,550,0.43454545454545457,0,-0.03298741593413168,0.07313790382045207
PUUM,AE,AA,6_4,A above B,2,546,0.4340659340659341,0,-0.0025268234610378616,0.008307336757582738
HARV,AE,AW,6_2,A above B,4,705,0.4340425531914894,0,-9.552453118805134e-5,1.8896852012205236e-4
MLBS,MBR,AW,4_1,A above B,3,1091,0.43354720439963335,0,-0.0014869809253237238,0.005438376622075589
CLBJ,AE,AA,5_4,A above B,1,741,0.4331983805668016,0,-0.0010539605915927223,0.005106083903819097
BLAN,AE,AW,3_2,A above B,1,220,0.4318181818181818,0,-0.0010326860505206097,0.002732412717845076
NIWO,WP,AA,4_2,A above B,2,691,0.4312590448625181,0,-0.0071647110602884225,0.017959173804306734
BLAN,AE,AW,3_1,A above B,2,2319,0.43122035360068994,0,-6.026519235156001e-4,0.0019276447780469546
BLAN,WP,AW,3_1,A above B,2,2322,0.43109388458225667,0,-0.0015357137395114369,0.00567853160187088
CPER,WP,AA,4_1,A above B,3,580,0.43103448275862066,0,-0.004141343339532306,0.01579006645762699
PUUM,WP,AA,5_4,A above B,1,116,0.43103448275862066,0,-0.0497291289281776,0.1259991328641168
CPER,AE,AA,2_1,A above B,1,488,0.430327868852459,0,-0.02718685730391608,0.08457009298359244
