SITE_ID,Year,n_30min,n_observed,observed_coverage,n_training_obs,annual_budget_gC_m2_yr,model_only_annual_budget_gC_m2_yr,observed_partial_gC_m2,gapfilled_partial_gC_m2,source_state,log_abs_flux,ERA5_Tair_C_annual,ERA5_Tair_C_sd_annual,ERA5_VSWC_annual,ERA5_VSWC_sd_annual,MAP,MAT,acidity,carbonTot,nitrogenTot,sulfurTot,clayTotal,sandTotal,bulkDensOvenDry,LAI.mean,canopyHeight_m,EcoType,ERA5_Tair_C_annual_site_mean,ERA5_Tair_C_annual_within_site,ERA5_VSWC_annual_site_mean,ERA5_VSWC_annual_within_site
CPER,2022,17520,386,0.0220319634703196,2294,0.57139020599864,0.572997572837284,0.00909378220859181,0.562296423790047,1,-0.24306720722051067,9.856954908676016,12.20727904506721,0.1783506849315068,0.037582485260338194,320,8.6,1.72631578947368,0.192105263157895,0.746052631578947,0.192105263157895,19.4315789473684,64.3157894736842,1.55026666666667,0.35214216262916,0.3,Grassland,10.159294426588332,-0.3023395179123156,0.19276132335878424,-0.014410638427277439
CPER,2023,17520,958,0.0546803652968037,2294,0.603465153381279,0.577530077320184,0.051709943408712,0.551755209972569,1,-0.2193478021148294,9.713558789954467,10.915577243828288,0.21102191780821908,0.06016277015099581,320,8.6,1.72631578947368,0.192105263157895,0.746052631578947,0.192105263157895,19.4315789473684,64.3157894736842,1.55026666666667,0.35214216262916,0.3,Grassland,10.159294426588332,-0.44573563663386473,0.19276132335878424,0.01826059444943484
CPER,2024,17568,631,0.0359175774134791,2294,0.559480597211155,0.575590903912898,0.00624264871015379,0.553237948501001,1,-0.25221496943220606,10.645762181238736,11.015531340886747,0.19122831284152997,0.05681377614201215,320,8.6,1.72631578947368,0.192105263157895,0.746052631578947,0.192105263157895,19.4315789473684,64.3157894736842,1.55026666666667,0.35214216262916,0.3,Grassland,10.159294426588332,0.4864677546504037,0.19276132335878424,-0.0015330105172542685
DCFS,2021,17520,926,0.0528538812785388,5676,-0.154372219039259,-0.166047022015888,0.00787469705900726,-0.162246916098266,0,-0.8114308501734606,6.473267694064187,13.821151806285267,0.2812160102739725,0.06247329026126368,489.74,4.9,10.0529411764706,0.189655172413793,1.91896551724138,0.189655172413793,24.4965517241379,44.4396551724138,1.43106382978723,1.02028354835506,1,Grassland,5.279030380189988,1.1942373138741997,0.2982470496442784,-0.017031039370305867
DCFS,2022,17521,1791,0.102220192911363,5676,-0.206699664876112,-0.212609372778602,-0.0139818546904698,-0.192717810185642,0,-0.6846602253963118,3.4544777397261255,15.053772665943205,0.2831575913242008,0.06717978205685964,489.74,4.9,10.0529411764706,0.189655172413793,1.91896551724138,0.189655172413793,24.4965517241379,44.4396551724138,1.43106382978723,1.02028354835506,1,Grassland,5.279030380189988,-1.8245526404638621,0.2982470496442784,-0.015089458320077576
DCFS,2023,17520,2173,0.124029680365297,5676,-0.156889521583437,-0.16157601308131,-0.0171847285309321,-0.139704793052506,0,-0.8044060585554047,5.067522831050038,13.530368549309111,0.2936612442922373,0.05481698529742057,489.74,4.9,10.0529411764706,0.189655172413793,1.91896551724138,0.189655172413793,24.4965517241379,44.4396551724138,1.43106382978723,1.02028354835506,1,Grassland,5.279030380189988,-0.21150754913994962,0.2982470496442784,-0.004585805352041117
DCFS,2024,17568,786,0.0447404371584699,5676,-0.183151015698827,-0.157914105585289,-0.0387404026935265,-0.144410613005301,0,-0.7371906661587878,6.1208532559196005,12.420695280597888,0.334953352686703,0.04581752538379813,489.74,4.9,10.0529411764706,0.189655172413793,1.91896551724138,0.189655172413793,24.4965517241379,44.4396551724138,1.43106382978723,1.02028354835506,1,Grassland,5.279030380189988,0.8418228757296129,0.2982470496442784,0.036706303042424615
DEJU,2021,17520,147,0.00839041095890411,920,0.255531926904714,0.257142933672123,7.51862700783703e-4,0.25478006420393,1,-0.5925548284195364,-2.640844748858179,14.814695662567729,0.3404039668949772,0.03548544575211032,300,-2,14.2513513513514,0.166216216216216,1.92027027027027,0.166216216216216,7.69444444444444,52.6791666666667,1.225,0.541847752310892,6.1,Forest,-1.6598733746132144,-0.9809713742449646,0.33687141508455604,0.0035325518104211695
DEJU,2022,17520,518,0.0295662100456621,920,0.282506207083659,0.279102153847335,0.00944027799800795,0.273065929085651,1,-0.5489720041034728,-1.3803795662103115,14.158260501524062,0.33474289383561656,0.049724841149537735,300,-2,14.2513513513514,0.166216216216216,1.92027027027027,0.166216216216216,7.69444444444444,52.6791666666667,1.225,0.541847752310892,6.1,Forest,-1.6598733746132144,0.27949380840290283,0.33687141508455604,-0.0021285212489394745
DEJU,2023,17520,254,0.0144977168949772,920,0.302711368796856,0.30345484828478,0.0020118959162391,0.300699472880616,1,-0.5189712666968744,-1.2813127853882944,13.52613906369978,0.32317773972602737,0.04264916943560757,300,-2,14.2513513513514,0.166216216216216,1.92027027027027,0.166216216216216,7.69444444444444,52.6791666666667,1.225,0.541847752310892,6.1,Forest,-1.6598733746132144,0.37856058922492,0.33687141508455604,-0.013693675358528667
DEJU,2024,17568,1,5.69216757741348e-5,920,0.290230373438977,0.290262691216113,-1.18811448715084e-5,0.290242254583848,1,-0.537257137863375,-1.3369563979960724,14.31373996726746,0.349161059881603,0.03818816795631809,300,-2,14.2513513513514,0.166216216216216,1.92027027027027,0.166216216216216,7.69444444444444,52.6791666666667,1.225,0.541847752310892,6.1,Forest,-1.6598733746132144,0.322916976617142,0.33687141508455604,0.012289644797046972
DSNY,2022,17520,38,0.0021689497716895,141,0.478454453422305,0.475278980678365,0.00423771619206885,0.474216737230236,1,-0.32015939777116564,23.212174657534238,5.989944473315025,0.19289255136986305,0.06047125612077871,1216.09,22.5,10.5814285714286,0.0485714285714286,0.578571428571429,0.0485714285714286,1.17,95.3685714285714,1.51297115384615,0.84217468373772,2,Cropland,23.34609641544193,-0.133921757907693,0.1830842462894345,0.009808305080428542
DSNY,2023,17520,61,0.00348173515981735,141,0.436013075914343,0.437472317695792,8.50487369409831e-5,0.435928027177402,1,-0.36050048516587996,23.704814497716974,5.654986107889425,0.16341195776255707,0.07011579511273253,1216.09,22.5,10.5814285714286,0.0485714285714286,0.578571428571429,0.0485714285714286,1.17,95.3685714285714,1.51297115384615,0.84217468373772,2,Cropland,23.34609641544193,0.3587180822750433,0.1830842462894345,-0.01967228852687744
DSNY,2024,17568,42,0.00239071038251366,141,0.487273360183091,0.49024705434011,-0.00169125128084819,0.488964611463939,1,-0.3122273304767362,23.121300091074577,6.037098947285683,0.19294822973588344,0.0731752247531366,1216.09,22.5,10.5814285714286,0.0485714285714286,0.578571428571429,0.0485714285714286,1.17,95.3685714285714,1.51297115384615,0.84217468373772,2,Cropland,23.34609641544193,-0.22479632436735386,0.1830842462894345,0.009863983446448926
GRSM,2021,17520,449,0.0256278538812785,2460,1.04293398940512,1.04287033130189,0.0308822464658096,1.01205174293931,1,0.018256821839754415,14.495342465753378,8.570591625419127,0.4438861015981736,0.04227187187302023,1375,13.1,40.2038461538462,0.257692307692308,3.74230769230769,0.257692307692308,20.62,42.3022222222222,1.26225806451613,2.08767388481439,31,Forest,14.517542732193661,-0.022200266440282945,0.4391634548221236,0.004722646776049999
GRSM,2022,17520,1434,0.0818493150684931,2460,1.04253755665688,1.05834455256008,0.0762383586881023,0.966299197968777,1,0.01809170948687659,14.185687785388128,9.405022091086822,0.43864517694063926,0.04304566932201278,1375,13.1,40.2038461538462,0.257692307692308,3.74230769230769,0.257692307692308,20.62,42.3022222222222,1.26225806451613,2.08767388481439,31,Forest,14.517542732193661,-0.3318549468055334,0.4391634548221236,-5.182778814843414e-4
GRSM,2023,17520,459,0.0261986301369863,2460,1.03542799035688,1.02037718683916,0.0428906445462288,0.99253734581065,1,0.015119901352342431,14.804654680365429,8.065780427908317,0.4378915810502283,0.04558085352316561,1375,13.1,40.2038461538462,0.257692307692308,3.74230769230769,0.257692307692308,20.62,42.3022222222222,1.26225806451613,2.08767388481439,31,Forest,14.517542732193661,0.2871119481717681,0.4391634548221236,-0.0012718737718953044
GRSM,2024,17568,118,0.0067167577413479,2460,1.04488865885186,1.04187008149806,0.0107485677039712,1.03414009114789,1,0.01907001581730317,14.58448599726771,8.93953630447458,0.43623095969945336,0.05029795671673699,1375,13.1,40.2038461538462,0.257692307692308,3.74230769230769,0.257692307692308,20.62,42.3022222222222,1.26225806451613,2.08767388481439,31,Forest,14.517542732193661,0.06694326507404824,0.4391634548221236,-0.0029324951226702423
HEAL,2021,17520,139,0.0079337899543379,685,0.0524097523589211,0.0517982901489068,0.00135372820908907,0.051056024149832,1,-1.2805878840888896,-3.6115268264841136,14.704976047130623,0.29196492579908684,0.050237312674256844,320,-4,60.5527272727273,0.383636363636364,9.10909090909091,0.383636363636364,15.7466666666667,31.9266666666667,1.51297115384615,1.69196784974012,0.3,Shrubland,-2.895749021025057,-0.7157778054590564,0.2978403292412106,-0.005875403442123783
HEAL,2022,17520,208,0.0118721461187215,685,0.0526243769767044,0.0543379062299167,-7.32729390787353e-4,0.0533571063674917,1,-1.278813024512692,-2.676041666666501,13.948176051372819,0.3046511415525114,0.05402031843978901,320,-4,60.5527272727273,0.383636363636364,9.10909090909091,0.383636363636364,15.7466666666667,31.9266666666667,1.51297115384615,1.69196784974012,0.3,Shrubland,-2.895749021025057,0.21970735435855637,0.2978403292412106,0.006810812311300762
HEAL,2023,17520,273,0.0155821917808219,685,0.050328956177624,0.0497441803651323,5.71715594337166e-4,0.0497572405832869,1,-1.2981820681463825,-2.7410816210045774,13.212753198349686,0.29564677511415505,0.05327493254937927,320,-4,60.5527272727273,0.383636363636364,9.10909090909091,0.383636363636364,15.7466666666667,31.9266666666667,1.51297115384615,1.69196784974012,0.3,Shrubland,-2.895749021025057,0.15466740002047974,0.2978403292412106,-0.0021935541270555747
HEAL,2024,17568,65,0.00369990892531876,685,0.0692549976404867,0.0687873085091097,6.99981677571367e-4,0.0685550159629152,1,-1.1595488749186145,-2.5543459699450373,14.09816553718713,0.2990984744990893,0.04651031352195311,320,-4,60.5527272727273,0.383636363636364,9.10909090909091,0.383636363636364,15.7466666666667,31.9266666666667,1.51297115384615,1.69196784974012,0.3,Shrubland,-2.895749021025057,0.3414030510800199,0.2978403292412106,0.0012581452578786512
JERC,2021,17520,71,0.00405251141552511,244,0.216390344187716,0.21489300581091,0.00399740071587989,0.212392943471836,1,-0.6647621202994738,19.720253995433698,7.669176734382011,0.20700887557077619,0.06291280404428529,1307.97,19.2,4.82233009708738,0.0242718446601942,0.422330097087379,0.0242718446601942,11.2427184466019,76.6533980582524,1.51297115384615,1.4271596851054,22,Forest,20.13702216202553,-0.416768166591833,0.19393623758639608,0.013072637984380103
JERC,2022,17520,120,0.00684931506849315,244,0.176621523837032,0.174189154950463,0.00328479282528851,0.173336731011744,1,-0.7529563701338925,20.19039954337888,8.446090854487462,0.16819537671232856,0.0644376807006259,1307.97,19.2,4.82233009708738,0.0242718446601942,0.422330097087379,0.0242718446601942,11.2427184466019,76.6533980582524,1.51297115384615,1.4271596851054,22,Forest,20.13702216202553,0.05337738135335002,0.19393623758639608,-0.025740860874067517
JERC,2023,17520,38,0.0021689497716895,244,0.228350284127199,0.233482778202184,-0.00484028101711999,0.233190565144318,1,-0.6413984417793723,20.449166666666624,7.584365924378543,0.20566632420091324,0.06813232066334302,1307.97,19.2,4.82233009708738,0.0242718446601942,0.422330097087379,0.0242718446601942,11.2427184466019,76.6533980582524,1.51297115384615,1.4271596851054,22,Forest,20.13702216202553,0.31214450464109333,0.19393623758639608,0.01173008661451716
JERC,2024,17568,15,8.53825136612022e-4,244,0.211996888626126,0.21263758250931,-5.00784388107322e-4,0.212497673014234,1,-0.6736705109020011,20.188268442622913,8.245599339763514,0.19487437386156634,0.06877355182967956,1307.97,19.2,4.82233009708738,0.0242718446601942,0.422330097087379,0.0242718446601942,11.2427184466019,76.6533980582524,1.51297115384615,1.4271596851054,22,Forest,20.13702216202553,0.051246280597382565,0.19393623758639608,9.381362751702538e-4
JORN,2022,17520,921,0.0525684931506849,2982,0.281170071419107,0.287897997770646,0.0128111661844156,0.268358905234692,1,-0.5510309072472741,18.46180079908677,9.680261480826054,0.06317317351598203,0.07833361662500248,271.33,15.7,0.806451612903226,0,0.440425531914894,0,9.02553191489362,84.3468085106383,1.57823529411765,0.283462724907497,1,Shrubland,19.295577502890215,-0.8337767038034443,0.04395025445808503,0.019222919057897005
JORN,2023,17520,1408,0.080365296803653,2982,0.262298842129442,0.251995538641865,0.0340462326664987,0.228252609462944,1,-0.5812036248637356,19.67083904109581,9.981236725608762,0.03495622146118747,0.02852234758914722,271.33,15.7,0.806451612903226,0,0.440425531914894,0,9.02553191489362,84.3468085106383,1.57823529411765,0.283462724907497,1,Shrubland,19.295577502890215,0.3752615382055957,0.04395025445808503,-0.008994032996897557
JORN,2024,17568,653,0.03716985428051,2982,0.253879580897401,0.257145067690429,0.00973886124397638,0.244140719653425,1,-0.5953722255770867,19.754092668488067,9.351654765100523,0.03372136839708558,0.028173738742854677,271.33,15.7,0.806451612903226,0,0.440425531914894,0,9.02553191489362,84.3468085106383,1.57823529411765,0.283462724907497,1,Shrubland,19.295577502890215,0.4585151655978521,0.04395025445808503,-0.010228886060999448
KONA,2021,17522,1378,0.0786439904120534,13964,0.241158387739662,0.21788737968401,0.0394284855242505,0.201729902215411,1,-0.6176976264645527,14.57270547945189,11.410141260205549,0.2508083618721461,0.07410366064876495,850.63,12.7,6.04117647058824,0.162222222222222,1.32,0.162222222222222,37.48,7.96666666666667,1.66973333333333,1.02028354835506,1.5,Grassland,14.574822499890745,-0.0021170204388543112,0.240838096020629,0.009970265851517113
KONA,2022,17520,5452,0.311187214611872,13964,0.156997514959393,0.210701986440132,0.0109471424880632,0.146050372471329,1,-0.8041072190153709,13.88389840182653,12.651347782127074,0.22284677511415538,0.07607791824347104,850.63,12.7,6.04117647058824,0.162222222222222,1.32,0.162222222222222,37.48,7.96666666666667,1.66973333333333,1.02028354835506,1.5,Grassland,14.574822499890745,-0.6909240980642153,0.240838096020629,-0.017991320906473623
KONA,2023,17520,4199,0.23966894977169,13964,0.228940621243499,0.199933200621911,0.080683668878418,0.148256952365082,1,-0.6402771411352445,14.882494292237315,11.336651703301522,0.234775770547945,0.07096922909322348,850.63,12.7,6.04117647058824,0.162222222222222,1.32,0.162222222222222,37.48,7.96666666666667,1.66973333333333,1.02028354835506,1.5,Grassland,14.574822499890745,0.3076717923465697,0.240838096020629,-0.00606232547268401
KONA,2024,17568,2935,0.167065118397086,13964,0.215312370345448,0.215844339435016,0.0380089096780839,0.177303460667365,1,-0.666931015914068,14.960191826047247,11.38791778200313,0.2549214765482696,0.07817456085135598,850.63,12.7,6.04117647058824,0.162222222222222,1.32,0.162222222222222,37.48,7.96666666666667,1.66973333333333,1.02028354835506,1.5,Grassland,14.574822499890745,0.38536932615650166,0.240838096020629,0.014083380527640577
KONZ,2021,17520,2406,0.137328767123288,15517,0.0691753057689386,0.0698144282408854,0.0276444878285894,0.0415308179403495,1,-1.1600489062345443,13.972705479451925,11.410141260205549,0.2508083618721461,0.07410366064876495,870.38,12.4,12.9,0.234,2.166,0.234,39.314,10.354,1.64342857142857,1.86788222241987,1,Grassland,13.974822499890763,-0.002117020438838324,0.240838096020629,0.009970265851517113
KONZ,2022,17520,5519,0.315011415525114,15517,0.0331192113344922,0.0630436475499336,0.0122788504795725,0.0208403608549195,1,-1.4799200004756652,13.283898401826551,12.651347782127063,0.22284677511415538,0.07607791824347104,870.38,12.4,12.9,0.234,2.166,0.234,39.314,10.354,1.64342857142857,1.86788222241987,1,Grassland,13.974822499890763,-0.6909240980642117,0.240838096020629,-0.017991320906473623
KONZ,2023,17520,4840,0.276255707762557,15517,0.0741587477945526,0.0537400114438329,0.0330262575085112,0.0411324902860409,1,-1.1298376062126094,14.282494292237317,11.336651703301523,0.234775770547945,0.07096922909322348,870.38,12.4,12.9,0.234,2.166,0.234,39.314,10.354,1.64342857142857,1.86788222241987,1,Grassland,13.974822499890763,0.30767179234655373,0.240838096020629,-0.00606232547268401
KONZ,2024,17568,2752,0.156648451730419,15517,0.0740924865752632,0.0666359448209885,0.0216681739297357,0.0524243126455277,1,-1.1302258240045475,14.36019182604726,11.387917782003118,0.2549214765482696,0.07817456085135598,870.38,12.4,12.9,0.234,2.166,0.234,39.314,10.354,1.64342857142857,1.86788222241987,1,Grassland,13.974822499890763,0.38536932615649633,0.240838096020629,0.014083380527640577
LAJA,2021,17520,1160,0.0662100456621005,6426,0.799732338449389,0.808809127914877,0.0344549179114993,0.76527742053789,1,-0.09705534169632725,26.86114440639274,1.8348677414650059,0.19038558789954346,0.03294227785619503,1168,25,7.51129032258064,1.18961038961039,1.48571428571429,1.18961038961039,48.6324675324675,22.5324675324675,1.77082191780822,1.02028354835506,1,Grassland,27.141804580869355,-0.2806601744766155,0.1857954847855379,0.004590103114005567
LAJA,2022,17520,1454,0.0829908675799087,6426,0.905053456760943,0.82023330239429,0.111773776701354,0.793279680059589,1,-0.04332576806006709,26.585234018264863,1.8003944497519226,0.2041208333333335,0.03608905272953985,1168,25,7.51129032258064,1.18961038961039,1.48571428571429,1.18961038961039,48.6324675324675,22.5324675324675,1.77082191780822,1.02028354835506,1,Grassland,27.141804580869355,-0.5565705626044917,0.1857954847855379,0.018325348547795606
LAJA,2023,17520,2929,0.167180365296804,6426,0.671125501968662,0.760283949609337,0.00241430865894231,0.668711193309716,1,-0.17319625755069107,27.250319634703246,2.0637099620786916,0.1635416381278538,0.04327869354642879,1168,25,7.51129032258064,1.18961038961039,1.48571428571429,1.18961038961039,48.6324675324675,22.5324675324675,1.77082191780822,1.02028354835506,1,Grassland,27.141804580869355,0.10851505383389082,0.1857954847855379,-0.022253846657684095
LAJA,2024,17568,883,0.050261839708561,6426,0.908075933684635,0.895205745256147,0.0447986694505588,0.86327726423408,1,-0.04187783359824545,27.87052026411657,2.044508553240146,0.18513387978142085,0.03288625957806579,1168,25,7.51129032258064,1.18961038961039,1.48571428571429,1.18961038961039,48.6324675324675,22.5324675324675,1.77082191780822,1.02028354835506,1,Grassland,27.141804580869355,0.7287156832472164,0.1857954847855379,-6.616050041170496e-4
LENO,2021,17520,49,0.00279680365296804,332,1.57653425589709,1.56806980333563,0.0132978893024991,1.56323636659459,1,0.19770341207709372,19.495419520548054,8.089176998613631,0.42041004566210044,0.05059794876474762,1386.24,18.1,21.2353846153846,0.304615384615385,1.54923076923077,0.304615384615385,44.3307692307692,20.0092307692308,1.51969230769231,1.80467445576547,38.7,Forest,20.105102700738687,-0.6096831801906326,0.3965826568231155,0.023827388838984942
LENO,2022,17520,118,0.0067351598173516,332,1.59326408736277,1.59128862904759,0.0120363198240754,1.58122776753869,1,0.20228776739741344,19.50364440639286,8.777422937415317,0.40980408105022836,0.05682570078159441,1386.24,18.1,21.2353846153846,0.304615384615385,1.54923076923077,0.304615384615385,44.3307692307692,20.0092307692308,1.51969230769231,1.80467445576547,38.7,Forest,20.105102700738687,-0.6014582943458286,0.3965826568231155,0.013221424227112866
LENO,2023,17520,116,0.00662100456621005,332,1.61324974684294,1.61555918388163,0.00905740156297715,1.60419234527996,1,0.20770160589729172,21.010873287671345,8.384144882934912,0.3711183789954338,0.0739434061825758,1386.24,18.1,21.2353846153846,0.304615384615385,1.54923076923077,0.304615384615385,44.3307692307692,20.0092307692308,1.51969230769231,1.80467445576547,38.7,Forest,20.105102700738687,0.9057705869326576,0.3965826568231155,-0.02546427782768168
LENO,2024,17568,49,0.0027891621129326,332,1.60051335762381,1.60477130883793,5.55972043320141e-4,1.59995738558049,1,0.2042593033176364,20.410473588342487,8.638770227756648,0.3849981215846993,0.06975397238929695,1386.24,18.1,21.2353846153846,0.304615384615385,1.54923076923077,0.304615384615385,44.3307692307692,20.0092307692308,1.51969230769231,1.80467445576547,38.7,Forest,20.105102700738687,0.30537088760380016,0.3965826568231155,-0.011584535238416183
MLBS,2021,17520,76,0.004337899543379,798,0.318031865171336,0.319829072630446,1.90113664348655e-7,0.318031675057672,1,-0.49752936237716494,9.219454908675994,9.422258043917958,0.31338752853881274,0.06552371842280459,1227.82,8.8,17.4175,0.165,1.65,0.165,19.4925,48.4,1.53631578947368,2.3720819508572,18.9,Forest,9.208645422015772,0.010809486660221523,0.3255970371682948,-0.012209508629482058
MLBS,2022,17520,411,0.023458904109589,798,0.321807919517109,0.318698736403225,0.0125243514327614,0.309283568084348,1,-0.4924032710059689,8.702445776255766,9.757428077542846,0.33181558219178076,0.06313814064630924,1227.82,8.8,17.4175,0.165,1.65,0.165,19.4925,48.4,1.53631578947368,2.3720819508572,18.9,Forest,9.208645422015772,-0.506199645760006,0.3255970371682948,0.006218545023485955
MLBS,2023,17520,208,0.0118721461187215,798,0.337286157271084,0.34026048455291,0.0013455461866897,0.335940611084394,1,-0.47200148125324076,9.348538812785382,8.252546867577497,0.3464113869863014,0.05325268366692007,1227.82,8.8,17.4175,0.165,1.65,0.165,19.4925,48.4,1.53631578947368,2.3720819508572,18.9,Forest,9.208645422015772,0.13989339076960938,0.3255970371682948,0.020814349818006617
MLBS,2024,17568,103,0.00586293260473588,798,0.328105491888749,0.326224236974602,0.00344166043739237,0.324663831451357,1,-0.4839864989303042,9.564142190345946,9.354091477724795,0.31077365095628423,0.0759475619913302,1227.82,8.8,17.4175,0.165,1.65,0.165,19.4925,48.4,1.53631578947368,2.3720819508572,18.9,Forest,9.208645422015772,0.3554967683301733,0.3255970371682948,-0.01482338621201057
MOAB,2021,17520,1077,0.061472602739726,9867,0.381450256564011,0.385437531094333,0.0246639900947956,0.356786266469215,1,-0.4185620875228609,12.737517123287617,11.26158200923376,0.08596509703196357,0.060883964401396214,319.46,10.1,0.35,0.0568181818181818,0.411363636363636,0.0568181818181818,14.9863636363636,67.5272727272727,1.57285714285714,0.206745419107119,0.2,Shrubland,12.47726119017765,0.260255933109967,0.10382344126228898,-0.01785834423032541
MOAB,2022,17520,3303,0.188527397260274,9867,0.396067292808675,0.392121798387377,0.0780990850641564,0.317968207744519,1,-0.4022310190066379,12.299506278538956,11.68052203071671,0.09365082762557081,0.06638426433490972,319.46,10.1,0.35,0.0568181818181818,0.411363636363636,0.0568181818181818,14.9863636363636,67.5272727272727,1.57285714285714,0.206745419107119,0.2,Shrubland,12.47726119017765,-0.1777549116386936,0.10382344126228898,-0.010172613636718175
MOAB,2023,17520,3996,0.228082191780822,9867,0.4078547607686,0.404215824873059,0.0904138598771249,0.317440900891476,1,-0.3894944628707211,11.762942351598038,11.881549933703502,0.13255833333333336,0.10772895415535719,319.46,10.1,0.35,0.0568181818181818,0.411363636363636,0.0568181818181818,14.9863636363636,67.5272727272727,1.57285714285714,0.206745419107119,0.2,Shrubland,12.47726119017765,-0.7143188385796115,0.10382344126228898,0.028734892071044377
